start_s,end_s,duration_s,class,confidence
644.615,644.62,0.005,click,0.8613
644.675,644.68,0.005,click,0.8795
644.935,644.94,0.005,click,0.8869
645.095,645.12,0.025,water,0.7076
645.335,645.34,0.005,click,0.809
645.45,645.48,0.03,water,0.873
645.65,645.655,0.005,click,0.8503
645.795,645.84,0.045,vocal,0.479
645.995,646.0,0.005,click,0.8665
646.15,646.155,0.005,click,0.9014
646.33,646.355,0.025,water,0.7474
646.59,646.595,0.005,click,0.8995
646.67,646.715,0.045,water,0.7155
646.77,646.775,0.005,click,0.8721
646.87,646.895,0.025,water,0.7163
647.31,647.335,0.025,water,0.7118
647.55,647.555,0.005,click,0.8867
647.63,647.635,0.005,click,0.9143
647.71,647.735,0.025,water,0.6418
647.79,647.855,0.065,vocal,0.6998
647.91,647.955,0.045,water,0.5113
648.03,648.035,0.005,click,0.8862
648.21,648.235,0.025,vocal,0.5069
648.31,648.415,0.105,vocal,0.5295
648.47,648.475,0.005,click,0.8689
648.53,648.535,0.005,click,0.9081
648.61,648.695,0.085,vocal,0.7574
648.79,648.795,0.005,click,0.8723
648.85,649.115,0.265,silence,0.49
649.17,649.355,0.185,silence,0.4699
649.41,649.415,0.005,click,0.8762
649.47,649.515,0.045,water,0.4698
649.61,649.735,0.125,vocal,0.5131
649.79,649.895,0.105,vocal,0.6462
650.01,650.175,0.165,other,0.4469
650.23,650.275,0.045,vocal,0.45
650.33,650.555,0.225,other,0.395
650.61,650.895,0.285,other,0.5713
650.99,651.49,0.5,silence,0.8212
651.49,651.495,0.005,click,0.8596
651.55,651.935,0.385,silence,0.5276
652.03,652.035,0.005,click,0.8677
652.09,652.155,0.065,vocal,0.6025
652.23,652.335,0.105,vocal,0.5174
652.49,652.495,0.005,click,0.8613
652.55,652.595,0.045,water,0.4354
652.65,652.655,0.005,click,0.8857
652.71,652.755,0.045,water,0.5174
652.81,652.995,0.185,other,0.4116
653.05,653.515,0.465,silence,0.5066
653.57,653.875,0.305,other,0.4732
653.93,653.975,0.045,water,0.6984
654.03,654.275,0.245,other,0.6106
654.32,654.575,0.255,silence,0.3897
654.63,654.655,0.025,water,0.6003
654.73,654.755,0.025,water,0.6892
654.83,654.915,0.085,vocal,0.7297
655.01,655.51,0.5,silence,0.7113
655.51,656.01,0.5,silence,0.7823
656.01,656.175,0.165,silence,0.3599
656.23,656.73,0.5,silence,0.7757
656.73,656.755,0.025,water,0.7819
656.85,656.935,0.085,vocal,0.8145
656.99,657.055,0.065,vocal,0.7617
657.11,657.385,0.275,silence,0.66
657.43,657.715,0.285,other,0.6633
657.77,657.835,0.065,vocal,0.6422
657.91,658.315,0.405,other,0.5105
658.37,658.87,0.5,other,0.528
658.87,658.915,0.045,water,0.5157
658.97,659.095,0.125,vocal,0.369
659.19,659.315,0.125,other,0.4617
659.37,659.635,0.265,silence,0.542
659.69,659.815,0.125,other,0.4632
659.87,659.995,0.125,other,0.483
660.05,660.55,0.5,silence,0.7129
660.55,661.05,0.5,silence,0.6984
661.05,661.455,0.405,silence,0.5128
661.51,661.515,0.005,click,0.8782
661.57,661.855,0.285,other,0.5418
661.93,662.015,0.085,vocal,0.7932
662.15,662.515,0.365,other,0.4619
662.59,662.655,0.065,vocal,0.8293
662.71,662.975,0.265,other,0.5422
663.05,663.475,0.425,other,0.5716
663.55,664.05,0.5,silence,0.6354
664.05,664.195,0.145,vocal,0.3886
664.25,664.415,0.165,other,0.382
664.47,664.855,0.385,silence,0.5109
664.91,665.155,0.245,silence,0.502
665.25,665.255,0.005,click,0.9128
665.33,665.375,0.045,water,0.5405
665.47,665.555,0.085,vocal,0.7341
665.65,665.655,0.005,click,0.8716
665.73,665.735,0.005,click,0.8944
665.79,665.795,0.005,click,0.9148
665.97,665.975,0.005,click,0.8924
666.07,666.075,0.005,click,0.873
666.13,666.215,0.085,vocal,0.7372
666.37,666.375,0.005,click,0.8795
666.51,666.515,0.005,click,0.9008
666.57,666.615,0.045,water,0.5022
666.69,666.695,0.005,click,0.8787
666.75,666.775,0.025,water,0.7192
666.89,666.895,0.005,click,0.8704
667.05,667.055,0.005,click,0.8328
667.29,667.295,0.005,click,0.8042
667.43,667.435,0.005,click,0.8904
667.83,667.86,0.03,water,0.8764
667.95,667.955,0.005,click,0.8876
668.275,668.28,0.005,click,0.8415
668.43,668.435,0.005,click,0.893
668.93,668.98,0.05,vocal,0.5473
669.075,669.08,0.005,click,0.9047
669.155,669.16,0.005,click,0.904
669.315,669.32,0.005,click,0.8653
669.375,669.38,0.005,click,0.8493
669.495,669.52,0.025,water,0.7384
669.635,669.64,0.005,click,0.8847
669.755,669.8,0.045,water,0.5467
669.855,669.86,0.005,click,0.7859
669.975,669.98,0.005,click,0.8651
670.035,670.1,0.065,vocal,0.689
670.155,670.2,0.045,vocal,0.425
670.255,670.3,0.045,vocal,0.4463
670.355,670.44,0.085,vocal,0.7916
670.575,670.6,0.025,water,0.6933
670.695,670.74,0.045,water,0.4557
670.815,670.86,0.045,vocal,0.4799
670.915,670.96,0.045,water,0.5511
671.035,671.5,0.465,other,0.4775
671.575,671.58,0.005,click,0.8856
671.675,671.68,0.005,click,0.868
671.775,671.96,0.185,silence,0.4595
672.015,672.02,0.005,click,0.8973
672.075,672.24,0.165,other,0.9443
672.295,672.62,0.325,other,0.5672
672.675,672.84,0.165,other,0.5734
672.895,672.92,0.025,water,0.757
672.975,673.0,0.025,water,0.7211
673.055,673.1,0.045,water,0.5349
673.155,673.28,0.125,vocal,0.5809
673.415,673.88,0.465,silence,0.5092
673.955,674.08,0.125,other,0.6506
674.135,674.24,0.105,vocal,0.6092
674.315,674.6,0.285,silence,0.5665
674.675,675.08,0.405,silence,0.6639
675.135,675.635,0.5,silence,0.7564
675.635,676.08,0.445,silence,0.4987
676.135,676.34,0.205,silence,0.4042
676.395,676.88,0.485,other,0.5155
676.955,677.02,0.065,vocal,0.773
677.095,677.22,0.125,other,0.4184
677.275,677.28,0.005,click,0.8881
677.375,677.38,0.005,click,0.8077
677.435,677.44,0.005,click,0.878
677.495,677.5,0.005,click,0.8997
677.555,677.68,0.125,vocal,0.3905
677.735,677.94,0.205,other,0.4497
677.995,678.0,0.005,click,0.8953
678.055,678.555,0.5,silence,0.4936
678.555,678.76,0.205,other,0.5883
678.815,678.92,0.105,vocal,0.5448
678.975,678.98,0.005,click,0.8596
679.175,679.18,0.005,click,0.9168
679.255,679.54,0.285,silence,0.5262
679.595,679.7,0.105,vocal,0.6693
679.755,680.04,0.285,other,0.4557
680.115,680.14,0.025,water,0.8114
680.195,680.32,0.125,vocal,0.4756
680.395,680.895,0.5,silence,0.5295
680.895,681.16,0.265,silence,0.6644
681.215,681.58,0.365,silence,0.5787
681.635,682.135,0.5,silence,0.5428
682.135,682.56,0.425,silence,0.6557
682.615,682.66,0.045,vocal,0.4824
682.715,683.215,0.5,silence,0.7362
683.215,683.22,0.005,click,0.8485
683.355,683.56,0.205,other,0.617
683.615,683.76,0.145,other,0.5081
683.835,684.16,0.325,other,0.6158
684.215,684.64,0.425,other,0.5737
684.695,685.195,0.5,other,0.7083
685.195,685.32,0.125,vocal,0.6043
685.375,685.46,0.085,vocal,0.7304
685.515,686.015,0.5,silence,0.8458
686.015,686.26,0.245,silence,0.5457
686.315,686.46,0.145,other,0.4093
686.535,686.56,0.025,water,0.6701
686.635,686.64,0.005,click,0.8726
686.695,686.82,0.125,vocal,0.4332
686.875,687.375,0.5,silence,0.6328
687.375,687.54,0.165,other,0.414
687.615,688.115,0.5,other,0.4601
688.115,688.22,0.105,vocal,0.6402
688.295,688.46,0.165,other,0.8086
688.515,688.56,0.045,water,0.4521
688.735,688.8,0.065,other,0.4123
688.855,688.92,0.065,vocal,0.8066
688.975,688.98,0.005,click,0.8943
689.035,689.12,0.085,vocal,0.7451
689.235,689.3,0.065,vocal,0.8334
689.375,689.4,0.025,water,0.8674
689.455,689.5,0.045,water,0.5114
689.575,689.58,0.005,click,0.8754
689.675,689.68,0.005,click,0.9234
689.735,689.74,0.005,click,0.902
689.895,689.9,0.005,click,0.7281
690.055,690.06,0.005,click,0.8822
690.115,690.12,0.005,click,0.8791
690.175,690.18,0.005,click,0.8818
690.315,690.32,0.005,click,0.8624
690.795,690.8,0.005,click,0.8671
691.215,691.22,0.005,click,0.8915
691.295,691.3,0.005,click,0.8985
691.495,691.54,0.045,vocal,0.6635
691.61,691.62,0.01,click,0.6136
691.715,691.72,0.005,click,0.8687
691.815,691.82,0.005,click,0.8906
691.915,691.92,0.005,click,0.8873
691.97,691.975,0.005,click,0.8979
692.455,692.46,0.005,click,0.8419
692.555,692.56,0.005,click,0.8337
692.85,692.855,0.005,click,0.8838
693.075,693.08,0.005,click,0.8746
693.215,693.235,0.02,water,0.6504
693.475,693.48,0.005,click,0.8618
693.655,693.74,0.085,vocal,0.7544
694.155,694.16,0.005,click,0.8574
694.215,694.24,0.025,water,0.5954
694.295,694.3,0.005,click,0.8906
694.435,694.48,0.045,water,0.4373
694.635,694.7,0.065,vocal,0.8909
694.775,694.78,0.005,click,0.8942
694.835,694.86,0.025,water,0.5862
694.975,694.98,0.005,click,0.8522
695.115,695.12,0.005,click,0.8019
695.275,695.36,0.085,vocal,0.8645
695.435,695.44,0.005,click,0.9023
695.515,695.8,0.285,other,0.5443
695.855,695.96,0.105,vocal,0.5924
696.135,696.16,0.025,water,0.7274
696.215,696.28,0.065,vocal,0.8873
696.335,696.38,0.045,vocal,0.5886
696.455,696.72,0.265,silence,0.4844
696.795,696.82,0.025,water,0.6488
696.875,697.04,0.165,other,0.433
697.115,697.32,0.205,other,0.4923
697.375,697.52,0.145,other,0.3901
697.615,697.74,0.125,vocal,0.4176
697.815,697.98,0.165,other,0.5202
698.035,698.535,0.5,silence,0.5279
698.535,698.8,0.265,silence,0.4914
698.855,699.04,0.185,other,0.4825
699.115,699.34,0.225,other,0.6084
699.415,699.5,0.085,vocal,0.6037
699.575,700.075,0.5,silence,0.8354
700.075,700.575,0.5,silence,0.7317
700.575,701.075,0.5,silence,0.5801
701.075,701.22,0.145,vocal,0.4321
701.275,701.28,0.005,click,0.8679
701.335,701.4,0.065,vocal,0.6029
701.495,701.52,0.025,water,0.7469
701.575,701.68,0.105,vocal,0.7017
701.755,701.94,0.185,silence,0.3762
702.015,702.06,0.045,water,0.5418
702.115,702.32,0.205,other,0.5502
702.375,702.38,0.005,click,0.883
702.535,702.54,0.005,click,0.8875
702.595,702.6,0.005,click,0.8919
702.655,702.66,0.005,click,0.8273
702.755,702.76,0.005,click,0.8914
702.835,702.96,0.125,other,0.5189
703.135,703.14,0.005,click,0.8896
703.375,703.38,0.005,click,0.9278
703.855,703.86,0.005,click,0.8889
704.02,704.065,0.045,water,0.4643
704.18,704.205,0.025,water,0.769
704.3,704.345,0.045,vocal,0.5194
704.4,704.405,0.005,click,0.9228
704.56,704.745,0.185,other,0.5137
704.8,705.045,0.245,other,0.7122
705.12,705.125,0.005,click,0.8651
705.2,705.505,0.305,silence,0.4751
705.56,705.565,0.005,click,0.8923
705.62,705.885,0.265,silence,0.5721
706.0,706.025,0.025,water,0.7524
706.14,706.145,0.005,click,0.8777
706.2,706.265,0.065,vocal,0.8486
706.32,706.385,0.065,vocal,0.7236
706.44,706.645,0.205,silence,0.362
706.7,706.825,0.125,other,0.5124
706.92,707.165,0.245,silence,0.4949
707.22,707.365,0.145,vocal,0.3557
707.42,707.645,0.225,other,0.6428
707.7,707.765,0.065,vocal,0.6328
707.82,707.925,0.105,vocal,0.5301
707.98,708.465,0.485,other,0.7531
708.54,708.785,0.245,silence,0.4251
708.84,708.905,0.065,vocal,0.8533
708.96,708.965,0.005,click,0.872
709.06,709.145,0.085,vocal,0.8011
709.24,709.245,0.005,click,0.9126
709.3,709.345,0.045,vocal,0.5166
709.42,709.465,0.045,vocal,0.7113
709.54,709.585,0.045,water,0.4827
709.64,709.745,0.105,vocal,0.5645
709.84,709.91,0.07,vocal,0.7703
710.28,710.285,0.005,click,0.8745
710.56,710.565,0.005,click,0.8908
710.68,710.685,0.005,click,0.9056
710.82,710.85,0.03,water,0.868
710.945,710.95,0.005,click,0.9041
711.305,711.31,0.005,click,0.8605
711.385,711.43,0.045,vocal,0.5888
711.485,711.55,0.065,vocal,0.5958
711.605,711.65,0.045,water,0.5381
711.705,711.71,0.005,click,0.8794
711.765,711.79,0.025,water,0.6108
711.865,711.91,0.045,vocal,0.6066
711.965,712.03,0.065,vocal,0.6934
712.085,712.09,0.005,click,0.9015
712.165,712.53,0.365,other,0.6443
712.585,712.97,0.385,silence,0.6675
713.125,713.13,0.005,click,0.8602
713.185,713.23,0.045,water,0.6126
713.285,713.785,0.5,silence,0.6157
713.785,714.11,0.325,other,0.5397
714.165,714.23,0.065,vocal,0.8206
714.285,714.49,0.205,other,0.6238
714.545,714.55,0.005,click,0.8899
714.645,714.81,0.165,other,0.4299
714.865,715.19,0.325,silence,0.5008
715.265,715.57,0.305,other,0.635
715.645,716.145,0.5,silence,0.5656
716.145,716.59,0.445,silence,0.5762
716.685,717.185,0.5,silence,0.6635
717.185,717.21,0.025,water,0.6544
717.285,717.29,0.005,click,0.8969
717.365,717.37,0.005,click,0.9113
717.525,717.53,0.005,click,0.9219
717.585,717.59,0.005,click,0.894
717.785,717.815,0.03,water,0.8008
717.87,717.91,0.04,vocal,0.4808
718.07,718.075,0.005,click,0.8508
718.225,718.235,0.01,water,0.541
718.29,718.295,0.005,click,0.9065
718.37,718.455,0.085,vocal,0.7604
718.57,718.575,0.005,click,0.8833
718.63,718.635,0.005,click,0.8858
718.73,718.735,0.005,click,0.9048
718.79,718.795,0.005,click,0.8948
718.95,718.955,0.005,click,0.8443
719.05,719.135,0.085,vocal,0.7341
719.19,719.69,0.5,other,0.6148
719.69,719.775,0.085,vocal,0.795
719.83,720.33,0.5,other,0.4552
720.33,720.83,0.5,silence,0.7597
720.83,721.33,0.5,silence,0.741
721.33,721.83,0.5,other,0.5121
721.83,722.33,0.5,silence,0.7722
722.33,722.83,0.5,silence,0.6674
722.83,723.33,0.5,silence,0.838
723.33,723.83,0.5,silence,0.7899
723.83,724.33,0.5,silence,0.7657
724.33,724.83,0.5,other,0.7231
724.83,725.33,0.5,other,0.6536
725.33,725.83,0.5,silence,0.5851
725.83,726.055,0.225,other,0.7126
726.11,726.215,0.105,vocal,0.56
726.27,726.375,0.105,vocal,0.5818
726.43,726.93,0.5,silence,0.7723
726.93,727.43,0.5,silence,0.7159
727.43,727.93,0.5,silence,0.7857
727.93,728.43,0.5,silence,0.4906
728.43,728.915,0.485,silence,0.6187
728.97,729.47,0.5,silence,0.5598
729.47,729.97,0.5,silence,0.729
729.97,730.015,0.045,vocal,0.4571
730.09,730.215,0.125,vocal,0.4443
730.29,730.355,0.065,vocal,0.611
730.41,730.435,0.025,water,0.7522
730.53,730.575,0.045,vocal,0.4527
730.67,730.675,0.005,click,0.8512
730.73,730.795,0.065,vocal,0.8845
730.89,730.995,0.105,vocal,0.6221
731.105,731.11,0.005,click,0.8459
731.205,731.21,0.005,click,0.8947
731.45,731.455,0.005,click,0.8924
731.585,731.59,0.005,click,0.8932
731.725,731.73,0.005,click,0.9064
731.785,731.815,0.03,water,0.8171
732.025,732.03,0.005,click,0.9098
732.085,732.09,0.005,click,0.8646
732.185,732.21,0.025,water,0.8404
732.425,732.43,0.005,click,0.8904
732.475,732.49,0.015,water,0.9216
732.545,732.55,0.005,click,0.9013
732.645,732.65,0.005,click,0.8585
732.705,732.71,0.005,click,0.8664
732.825,732.83,0.005,click,0.8887
732.985,732.99,0.005,click,0.8576
733.045,733.09,0.045,vocal,0.5269
733.225,733.23,0.005,click,0.9063
733.485,733.61,0.125,vocal,0.5029
733.665,733.67,0.005,click,0.8937
733.785,733.79,0.005,click,0.8906
733.965,734.09,0.125,vocal,0.4918
734.145,734.15,0.005,click,0.908
734.225,734.27,0.045,water,0.505
734.345,734.45,0.105,vocal,0.5888
734.605,734.69,0.085,vocal,0.718
734.765,735.265,0.5,other,0.6512
735.265,735.27,0.005,click,0.9012
735.325,735.63,0.305,silence,0.5252
735.705,735.79,0.085,vocal,0.6295
735.845,735.91,0.065,vocal,0.8688
735.965,736.465,0.5,silence,0.7671
736.465,736.57,0.105,vocal,0.6534
736.665,737.165,0.5,other,0.673
737.165,737.23,0.065,vocal,0.4588
737.285,737.31,0.025,water,0.5177
737.365,737.47,0.105,vocal,0.6483
737.545,737.73,0.185,other,0.3876
737.785,738.03,0.245,other,0.47
738.085,738.585,0.5,silence,0.6971
738.585,738.61,0.025,water,0.5526
738.665,738.91,0.245,silence,0.4515
738.965,739.465,0.5,silence,0.7861
739.465,739.59,0.125,vocal,0.5913
739.705,740.11,0.405,silence,0.6491
740.205,740.705,0.5,silence,0.8052
740.705,740.75,0.045,vocal,0.5506
740.805,740.81,0.005,click,0.9082
740.865,741.03,0.165,other,0.3419
741.085,741.17,0.085,vocal,0.7679
741.245,741.37,0.125,other,0.5473
741.465,741.63,0.165,other,0.7896
741.685,741.83,0.145,other,0.3941
741.905,741.93,0.025,water,0.7026
742.085,742.19,0.105,vocal,0.6672
742.245,742.25,0.005,click,0.8531
742.345,742.35,0.005,click,0.9061
742.405,742.41,0.005,click,0.9079
742.465,742.51,0.045,vocal,0.4421
742.645,742.77,0.125,vocal,0.4962
742.825,742.83,0.005,click,0.8772
742.945,742.985,0.04,other,0.3566
743.085,743.13,0.045,vocal,0.7665
743.185,743.19,0.005,click,0.9118
743.325,743.33,0.005,click,0.8658
743.505,743.51,0.005,click,0.897
743.56,743.565,0.005,click,0.8755
743.66,743.665,0.005,click,0.9084
744.5,744.505,0.005,click,0.9072
744.82,744.825,0.005,click,0.8555
744.98,744.985,0.005,click,0.8953
745.04,745.085,0.045,vocal,0.4854
745.14,745.185,0.045,water,0.6144
745.48,745.525,0.045,vocal,0.562
745.64,745.725,0.085,vocal,0.6346
745.8,745.805,0.005,click,0.9019
745.9,745.905,0.005,click,0.8552
745.98,745.985,0.005,click,0.8662
746.04,746.045,0.005,click,0.8965
746.12,746.425,0.305,silence,0.4866
746.48,746.825,0.345,silence,0.5786
746.9,746.905,0.005,click,0.912
746.96,747.125,0.165,other,0.5215
747.18,747.185,0.005,click,0.8853
747.24,747.445,0.205,other,0.6042
747.52,747.865,0.345,silence,0.4943
747.94,748.285,0.345,other,0.616
748.34,748.505,0.165,other,0.4878
748.58,748.725,0.145,vocal,0.4405
748.78,748.845,0.065,vocal,0.7654
748.9,749.285,0.385,other,0.5184
749.34,749.84,0.5,other,0.6222
749.84,749.885,0.045,water,0.5146
749.94,750.125,0.185,silence,0.4232
750.18,750.345,0.165,other,0.4179
750.4,750.605,0.205,other,0.4396
750.66,750.685,0.025,water,0.842
750.74,750.925,0.185,silence,0.3416
750.98,751.145,0.165,other,0.39
751.2,751.225,0.025,water,0.5837
751.28,751.445,0.165,other,0.4827
751.5,751.505,0.005,click,0.8746
751.56,751.605,0.045,vocal,0.5203
751.66,751.665,0.005,click,0.8889
751.72,752.065,0.345,silence,0.5216
752.14,752.225,0.085,vocal,0.7085
752.28,752.485,0.205,other,0.4499
752.54,752.565,0.025,water,0.8492
752.815,752.825,0.01,water,0.4832
752.98,753.005,0.025,water,0.7215
753.235,753.24,0.005,click,0.8736
753.555,753.58,0.025,water,0.6347
753.995,754.105,0.11,vocal,0.4781
754.155,754.16,0.005,click,0.8677
754.255,754.26,0.005,click,0.8691
754.395,754.44,0.045,water,0.5935
754.675,754.68,0.005,click,0.8679
754.855,754.94,0.085,vocal,0.7966
755.075,755.575,0.5,silence,0.5928
755.575,755.745,0.17,vocal,0.4325
755.855,755.86,0.005,click,0.866
755.935,755.94,0.005,click,0.9329
756.015,756.06,0.045,water,0.6232
756.115,756.615,0.5,silence,0.7428
756.615,756.64,0.025,water,0.5611
756.715,756.84,0.125,vocal,0.4959
756.895,757.395,0.5,other,0.7081
757.395,757.66,0.265,silence,0.44
757.715,757.78,0.065,vocal,0.7997
757.835,757.84,0.005,click,0.8747
757.895,757.94,0.045,vocal,0.4314
757.995,758.06,0.065,vocal,0.7943
758.155,758.24,0.085,vocal,0.7866
758.315,758.44,0.125,other,0.5394
758.495,758.72,0.225,other,0.631
758.795,758.98,0.185,other,0.4528
759.035,759.04,0.005,click,0.8733
759.095,759.18,0.085,vocal,0.8202
759.295,759.52,0.225,other,0.4658
759.575,759.58,0.005,click,0.8885
759.635,759.66,0.025,water,0.6995
759.715,759.76,0.045,vocal,0.6363
759.83,759.84,0.01,water,0.4885
759.895,759.9,0.005,click,0.8498
760.055,760.06,0.005,click,0.9059
760.215,760.22,0.005,click,0.8723
760.43,760.435,0.005,click,0.8621
760.65,760.695,0.045,water,0.5839
760.765,760.77,0.005,click,0.7145
761.01,761.335,0.325,other,0.4831
761.39,761.395,0.005,click,0.8443
761.45,761.455,0.005,click,0.9038
761.51,761.855,0.345,silence,0.6294
761.91,761.955,0.045,vocal,0.4638
762.03,762.255,0.225,other,0.438
762.35,762.355,0.005,click,0.8667
762.45,762.95,0.5,silence,0.7928
762.95,763.45,0.5,silence,0.8014
763.45,763.575,0.125,vocal,0.4105
763.67,763.775,0.105,vocal,0.6558
763.83,764.075,0.245,silence,0.4444
764.13,764.235,0.105,vocal,0.5447
764.33,764.455,0.125,vocal,0.453
764.51,764.515,0.005,click,0.8778
764.57,764.675,0.105,vocal,0.6853
764.73,764.895,0.165,silence,0.4034
764.99,765.015,0.025,water,0.8295
765.09,765.115,0.025,water,0.61
766.105,766.11,0.005,click,0.8989
766.245,766.275,0.03,water,0.9103
766.385,766.39,0.005,click,0.8607
766.645,766.65,0.005,click,0.8599
766.705,766.77,0.065,vocal,0.7886
766.825,767.09,0.265,silence,0.4794
767.145,767.21,0.065,vocal,0.9226
767.285,767.55,0.265,silence,0.4633
767.645,767.75,0.105,vocal,0.5801
767.825,767.99,0.165,other,0.3741
768.045,768.09,0.045,vocal,0.5484
768.145,768.33,0.185,silence,0.4221
768.485,768.63,0.145,vocal,0.3916
768.685,769.07,0.385,silence,0.5355
